Profile ID,Organization Name,Membership Level Name,Primary Listing Category,Profile County,Resolved County,Profile Zip Code,is_active,is_dup_by_address,is_additional_listing_tier,is_non_covered_category,is_in_county,is_tier_a,is_tier_b
78539,The Imaging Center of Warner Robins,Additional Listing - Cornerstone (Unpaid),Health Care & Medical Services,Bibb,Bibb,31093,False,False,True,False,True,True,True
78541,Macon Northside PET,Additional Listing - Cornerstone (Unpaid),Health Care & Medical Services,Bibb,Bibb,31201,False,False,True,False,True,True,True
78543,OrthoGeorgia Orthopaedic Urgent Care Warner Robins,Additional Listing - Cornerstone (Unpaid),Health Care & Medical Services,Houston,Houston,31088,False,False,True,False,False,True,True
78544,OrthoGeorgia Bone Health Clinic,Additional Listing - Cornerstone (Unpaid),Health Care & Medical Services,Bibb,Bibb,31210,False,False,True,False,True,True,True
78545,OrthoGeorgia Orthopaedic Urgent Care Macon,Additional Listing - Cornerstone (Unpaid),Health Care & Medical Services,Bibb,Bibb,31210,False,False,True,False,True,True,True
78549,Goodrich Flooring Solutions,Economic Driver,Construction & Building Services,Bibb,Bibb,31211,False,False,False,False,True,True,True
78564,Mr. Davis Lawn Service LLC,Basic Membership,Commercial Landscaping,Bibb,Bibb,31210,False,False,False,False,True,True,True
78566,Nicky's Janitorial Service LLC,Basic Membership,Cleaning & Janitorial Services,Bibb,Bibb,31217,False,False,False,False,True,True,True
78568,YourHealth Macon,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78576,Alternative Youth Services,Basic Membership,Youth Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78578,Macon Drinks LLC,Basic Membership,Restaurants & Catering,Bibb,Bibb,31201,False,False,False,False,True,True,True
78595,AnchorPoint Retirement,Basic Membership,Retirement & Senior Living,Bibb,Bibb,31210,False,False,False,False,True,True,True
78600,PBK,Community Advocate,"Architects, Engineers & Planners",Spalding,Spalding,30223,False,False,False,False,False,True,True
78602,Piedmont Macon Primary Care at Charter Blvd.,Additional Listing - Cornerstone (Unpaid),Health Care & Medical Services,Bibb,Bibb,31210,False,False,True,False,True,True,True
78612,"George S. Stefanis, MD, PC",Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78620,Dream Clean Housekeeping Company LLC,Basic Membership,Cleaning & Janitorial Services,Bibb,Bibb,31204,False,False,False,False,True,True,True
78622,Pruitt Place Peake Assisted and Independent Living,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78633,Pruitt Healthcare,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78639,ACE I Access to Capital for Entrepreneurs,Business Catalyst,Financial Services,Tift,Tift,31794,False,False,False,False,False,True,True
78646,Get Busy Living Inc,Basic Membership,Self Care & Wellness,Bibb,Bibb,31216,False,False,False,False,True,True,True
78671,FreeUP Storage,Basic Membership,Moving & Storage,Bibb,Bibb,31204,False,False,False,False,True,True,True
78676,Gallagher Benefit Services,Basic Membership,Insurance,Bibb,Bibb,31210,False,False,False,False,True,True,True
78681,Merle Norman and Day Spa,Basic Membership,Shopping & Retail,Bibb,Bibb,31210,False,False,False,False,True,True,True
78683,DHM Macon LP,Business Catalyst,Real Estate,Bibb,Bibb,31210,False,False,False,False,True,True,True
78688,Katherine L McArthur LLC,Basic Membership,Legal Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78690,"Whole Child - Whole World School, Inc.",Basic Membership,Education,Bibb,Bibb,31210,False,False,False,False,True,True,True
78699,Robin Gatti Photography,Business Catalyst,Professional & Business Services,Bibb,Bibb,31204,False,False,False,False,True,True,True
78701,Spark By Hilton Macon North,Basic Membership,Lodging & Venues,Bibb,Bibb,31210,False,False,False,False,True,True,True
78733,Storage Sense - Macon,Basic Membership,Moving & Storage,Bibb,Bibb,31206,False,False,False,False,True,True,True
78735,"DKH Entertainment, LLC",Basic Membership,"Arts, Entertainment & Attractions",Bibb,Bibb,31210,False,False,False,False,True,True,True
78738,St. Joseph's Catholic School,Basic Membership,Education,Bibb,Bibb,31201,False,False,False,False,True,True,True
78740,"Affordable Plumbing Solutions, Inc",Basic Membership,Electrical & Plumbing Services,Houston,Houston,31069,False,False,False,False,False,True,True
78744,"SCB Minerals, LLC",Basic Membership,"Industrial, Manufacturing & Logistics",Macon,Macon,31068,False,False,False,False,False,True,True
78756,ReFrame Weight Loss & Wellness Inc.,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78758,"Carter Engineering Group, LLC",Basic Membership,Professional & Business Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78760,Boost Web Studio,Basic Membership,Marketing & Media,Bibb,Bibb,31220,False,False,False,False,True,True,True
78764,"PAMG, Inc.",Basic Membership,"Signage, Promotional & Printing Services",Bibb,Bibb,31206,False,False,False,False,True,True,True
78772,TownePlace Suites Macon - Mercer University,Basic Membership,Lodging & Venues,Bibb,Bibb,31204,False,False,False,False,True,True,True
78774,Qalam wa Lawh,Basic Membership,Education,Bibb,Bibb,31217,False,False,False,False,True,True,True
78777,Piedmont Macon Primary Care at Bass Rd.,Additional Listing - Cornerstone (Unpaid),Health Care & Medical Services,Bibb,Bibb,31210,False,False,True,False,True,True,True
78782,Julie Dominy Floral Artistry,Basic Membership,Shopping & Retail,Bibb,Bibb,31204,False,False,False,False,True,True,True
78784,Macon-Bibb Employees Credit Union,Basic Membership,Banking,Bibb,Bibb,31201,False,False,False,False,True,True,True
78786,Wanna Tuft Studios,Micro Membership,"Arts, Entertainment & Attractions",Bibb,Bibb,31021,False,False,False,False,True,True,True
78793,"Bey and Associates, LLC",Community Advocate,Legal Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
78795,"Macon AIM, Inc",Basic Membership,Non-Profit Organizations,Bibb,Bibb,31204,False,False,False,False,True,True,True
78801,Westhill Macon,Business Catalyst,Retirement & Senior Living,Bibb,Bibb,31210,False,False,False,False,True,True,True
78807,Emory Healthcare Warner Robins,Basic Membership,Health Care & Medical Services,Houston,Houston,31093,False,False,False,False,False,True,True
78813,Ballard Construction Group,Basic Membership,Construction & Building Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78815,Inees’s Faithful Steps Learning Center,Micro Membership,Education,Bibb,Bibb,31204,False,False,False,False,True,True,True
78818,Pharmacy Bar LLC,Basic Membership,Restaurants & Catering,Bibb,Bibb,31201,False,False,False,False,True,True,True
78845,Conner Gun Supply,Basic Membership,Shopping & Retail,Houston,Houston,31088,False,False,False,False,False,True,True
78857,Sculpting Choices LLC,Basic Membership,Youth Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
78860,CGR Credit Union,Business Catalyst,Banking,Bibb,Bibb,31204,False,False,False,False,True,True,True
78862,"Crisis Line & Safe House of Central Georgia, Inc.",Basic Membership,Non-Profit Organizations,Bibb,Bibb,31201,False,False,False,False,True,True,True
78866,Ronald McDonald House Charities of Central Georgia,Basic Membership,Non-Profit Organizations,Bibb,Bibb,31201,False,False,False,False,True,True,True
78873,Eiszner & Kelly Restaurants LLC,Business Catalyst,Restaurants & Catering,Bibb,Bibb,31201,False,False,False,False,True,True,True
78875,"Our Gift to You, LLC",Community Advocate,Health Care & Medical Services,Bibb,Bibb,31220,False,False,False,False,True,True,True
78877,Stokes Land Management,Business Catalyst,Commercial Landscaping,Bibb,Bibb,31210,False,False,False,False,True,True,True
78889,"Steve's Corner Cafe, Inc",Basic Membership,Restaurants & Catering,Bibb,Bibb,31210,False,False,False,False,True,True,True
78891,Denali Surveying,Basic Membership,"Architects, Engineers & Planners",Bibb,Bibb,31210,False,False,False,False,True,True,True
78922,Blue Chip Branding & Headshots,Basic Membership,Marketing & Media,Bibb,Bibb,31204,False,False,False,False,True,True,True
78929,Blue Chip Custom Website Design,Additional Listing,Marketing & Media,Bibb,Bibb,31204,False,False,True,False,True,True,True
78946,NAG Enterprise Group,Economic Driver,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78948,"Partners Benefit Group, LLC",Basic Membership,Insurance,Crisp,Crisp,31015,False,False,False,False,False,True,True
78950,Wire 3,Business Catalyst,Utilities & Internet Service Providers,Volusia,Volusia,32114,False,False,False,False,False,True,True
78953,"Cornerstone Academy of Art and Design, Inc.",Business Catalyst,Education,Bibb,Bibb,31201-1412,False,False,False,False,True,True,True
78957,The Darby & Munroe Private Family Foundation,Basic Membership,Foundations,Bibb,Bibb,31210,False,False,False,False,True,True,True
78959,Dental Care Center of Macon Inc.,Business Catalyst,Health Care & Medical Services,Bibb,Bibb,31204,False,False,False,False,True,True,True
78963,"Knowles Engineering and Consulting, LLC",Basic Membership,"Architects, Engineers & Planners",Bibb,Bibb,31210,False,False,False,False,True,True,True
78964,Big City Tax LLC. JJ,Business Catalyst,Financial Services,Bibb,Bibb,31220,False,False,False,False,True,True,True
78966,MJR Solutions,Basic Membership,Roofing,Meriwether,Meriwether,31816,False,False,False,False,False,True,True
78969,"Big Brothers Big Sisters of the Heart of Georgia, Inc.",Basic Membership,Non-Profit Organizations,Bibb,Bibb,31217,False,False,False,False,True,True,True
78971,Piedmont Primary Care at Macon Medical,Additional Listing - Cornerstone (Unpaid),Health Care & Medical Services,Bibb,Bibb,31217,False,False,True,False,True,True,True
78974,Orangetheory Fitness,Basic Membership,Self Care & Wellness,Bibb,Bibb,31210,False,False,False,False,True,True,True
78976,TwelveStone Infusion Center,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
78978,Sweet Eleanor's Divine Desserts,Additional Listing,Restaurants & Catering,Bibb,Bibb,31201,False,False,True,False,True,True,True
78984,"Goshen and Burns Enterprises, Inc",Economic Driver,Restaurants & Catering,Bibb,Bibb,31210,False,False,False,False,True,True,True
78988,Highland Pointe,Business Catalyst,Real Estate,Bibb,Bibb,31216,False,False,False,False,True,True,True
78994,Cassidy Dental Associates,Basic Membership,Health Care & Medical Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
78996,MFA Program Management,Economic Driver,Professional & Business Services,Shelby,Shelby,38120,False,False,False,False,False,True,True
79000,T-Fiber by T-Mobile,Basic Membership,Utilities & Internet Service Providers,Bibb,Bibb,31210,False,False,False,False,True,True,True
79002,"GO Above Security, LLC",Business Catalyst,"Security Systems, Surveillance & Monitoring",Newton,Newton,30016,False,False,False,False,False,True,True
79010,Salvation Army (Macon Corps),Basic Membership,Non-Profit Organizations,Bibb,Bibb,31206,False,False,False,False,True,True,True
79013,Neel's Lofts Operating LLC,Basic Membership,Real Estate,Bibb,Bibb,31201,False,False,False,False,True,True,True
79015,Rebecca Moody Coaching,Basic Membership,Self Care & Wellness,Monroe,Monroe,31029,False,False,False,False,False,True,True
79021,Direct Auto Insurance,Basic Membership,Insurance,Bibb,Bibb,31211,False,False,False,False,True,True,True
79024,Leonard USA,Business Catalyst,Moving & Storage,Bibb,Bibb,31206,False,False,False,False,True,True,True
79028,"Amwaste of Georgia, LLC",Community Advocate,Waste Management & Document Destruction Services,Monroe,Monroe,31029,False,False,False,False,False,True,True
79030,"MJM Consolidated Services, Inc.",Micro Membership,Professional & Business Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
79037,The Waste Basket,Basic Membership,Waste Management & Document Destruction Services,Bibb,Bibb,31201,False,False,False,False,True,True,True
79041,"Autism Behavioral Institute, LLC",Business Catalyst,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
79047,Rebel Fox,Basic Membership,Marketing & Media,Allegheny,Allegheny,16046,False,False,False,False,False,True,True
79052,EDWARD Transportation and Media Consulting LLC,Basic Membership,Transportation,Camden,Camden,31565,False,False,False,False,False,True,True
79067,Andalusia,Additional Listing - Cornerstone (Paid),Restaurants & Catering,Bibb,Bibb,31201,False,False,True,False,True,True,True
79092,Kinder Morgan,Key Stakeholder,Utilities & Internet Service Providers,Harris,Harris,77002,False,False,False,False,False,True,True
79096,MVP Physio Dr. LLC,Economic Driver,Health Care & Medical Services,Bibb,Bibb,31210,False,False,False,False,True,True,True
79098,Alzheimer's Disease and Related Disorders Association,Basic Membership,Non-Profit Organizations,Bibb,Bibb,31210,False,False,False,False,True,True,True
79102,KDD Smash LLC,Basic Membership,"Arts, Entertainment & Attractions",Bibb,Bibb,31220,False,False,False,False,True,True,True
79107,Crawlspace Medic of Macon,Basic Membership,Construction & Building Services,Bibb,Bibb,31204,False,False,False,False,True,True,True
79112,Groome Transportation of Georgia LLC,Basic Membership,Transportation,Bibb,Bibb,31210,False,False,False,False,True,True,True
79115,The King Firm,Basic Membership,Legal Services,Macon,Macon,31201,False,False,False,False,False,True,True
79117,"S&ME, Inc.",Basic Membership,"Architects, Engineers & Planners",Gwinnett,Gwinnett,30096,False,False,False,False,False,True,True
79119,House Cocktails,Basic Membership,Restaurants & Catering,Bibb,Bibb,31201-2736,False,False,False,False,True,True,True
79128,The Dress Bar,Business Catalyst,Shopping & Retail,Bibb,Bibb,31201,False,False,False,False,True,True,True
79130,"Nick Schnyder Law Firm, LLC",Basic Membership,Legal Services,Bibb,Bibb,31204,False,False,False,False,True,True,True
79140,TwentyOne Macon,Basic Membership,Restaurants & Catering,Bibb,Bibb,31210,False,False,False,False,True,True,True
79150,Hawk Injury Law,Basic Membership,,Bibb,Bibb,31210,False,False,False,False,True,True,True
